14,2,796,455,0,729,9,791
12,5,990,127,0,863,1,941
17,8,1319,142,0,519,5,1288
18,8,1877,103,0,0,2,1615
6,11,1962,18,0,0,7,1198
3,15,1618,52,113,197,5,1018
9,17,990,738,0,252,1,810
19,6,990,307,0,683,1,833
12,13,1500,65,205,210,4,430
3,15,990,868,0,122,1,681
3,15,309,144,681,846,3,309
2,6,1967,13,0,0,7,748
19,15,990,814,0,176,1,613
8,11,367,76,0,1537,4,367
20,3,1914,66,0,0,5,1807
9,16,990,265,0,725,1,915
15,3,990,636,0,354,1,567
6,10,413,637,0,930,4,413
5,11,1363,617,0,0,6,1003
13,16,990,18,0,972,1,979
5,4,991,132,178,679,4,986
11,18,1828,152,0,0,7,959
12,13,990,244,0,746,1,946
17,5,1747,233,0,0,3,1133
13,10,990,491,0,499,1,675
8,16,493,811,0,676,8,493
10,5,1179,801,0,0,9,557
2,5,612,633,0,735,12,612
16,10,1357,623,0,0,13,752
